Date Published,General Address,Status,Condition,Article ID,Price Per SQMT
12/7/2023,ვერა,ძველი აშენებული,ახალი რემონტით,12,2208.33
12/7/2023,ვერა,ახალი აშენებული,ძველი რემონტით,1,2000
12/7/2023,ვაჟა-ფშაველა,ძველი აშენებული,ძველი რემონტით,14,1297.435
12/7/2023,ვერა,ახალი აშენებული,შავი კარკასი,2,2196.81
12/7/2023,ვერა,ახალი აშენებული,მიმდინარე რემონტი,1,2302.16
12/7/2023,ვერა,ახალი აშენებული,თეთრი კარკასი,1,1473.68
12/7/2023,ვერა,ახალი აშენებული,გარემონტებული,1,2041.67
12/7/2023,ვერა,ახალი აშენებული,ახალი რემონტით,24,2133.33
12/7/2023,ვაშლიჯვარი,ძველი აშენებული,ძველი რემონტით,4,894.545
12/7/2023,ვაშლიჯვარი,ძველი აშენებული,ახალი რემონტით,2,1114.13
12/7/2023,ვერა,ახალი აშენებული,მწვანე კარკასი,1,2063.06
12/7/2023,ვაჟა-ფშაველა,ძველი აშენებული,სარემონტო,1,1064.1
12/7/2023,ვაშლიჯვარი,ახალი აშენებული,ახალი რემონტით,22,1297.565
12/7/2023,დიღომი,ახალი აშენებული,გარემონტებული,1,1303.57
12/7/2023,ვაკე,ახალი აშენებული,გარემონტებული,13,1777.78
12/7/2023,ვაკე,ახალი აშენებული,ახალი რემონტით,166,2114.38
12/7/2023,ვაზისუბანი,ძველი აშენებული,ძველი რემონტით,9,905.88
12/7/2023,ვაზისუბანი,ძველი აშენებული,სარემონტო,1,829.79
12/7/2023,ვაზისუბანი,ძველი აშენებული,გარემონტებული,2,993.59
12/7/2023,ვაზისუბანი,ძველი აშენებული,ახალი რემონტით,12,1105.115
12/7/2023,ვაკე,ახალი აშენებული,თეთრი კარკასი,7,2950
12/7/2023,ვაზისუბანი,ახალი აშენებული,შავი კარკასი,1,1158.99
12/7/2023,ვაზისუბანი,ახალი აშენებული,მიმდინარე რემონტი,2,1046.425
12/7/2023,ვაზისუბანი,ახალი აშენებული,თეთრი კარკასი,3,1009.43
12/7/2023,ვაზისუბანი,ახალი აშენებული,გარემონტებული,1,1404.76
12/7/2023,ვაზისუბანი,ახალი აშენებული,ახალი რემონტით,28,1364.54
12/7/2023,ვაჟა-ფშაველა,ძველი აშენებული,მწვანე კარკასი,1,1693.55
12/7/2023,დიღმის მასივი,ძველი აშენებული,ძველი რემონტით,24,1090.1
12/7/2023,ვაზისუბანი,ახალი აშენებული,მწვანე კარკასი,16,932.02
12/7/2023,ვაკე,ახალი აშენებული,მწვანე კარკასი,13,2090.59
12/7/2023,ვაზისუბანი,ძველი აშენებული,მიმდინარე რემონტი,2,811.84
12/7/2023,ვაჟა-ფშაველა,ძველი აშენებული,ახალი რემონტით,8,1544.12
12/7/2023,ვაჟა-ფშაველა,ძველი აშენებული,გარემონტებული,5,1339.29
12/7/2023,ვაკე,ახალი აშენებული,სარემონტო,5,2368.42
12/7/2023,ვაჟა-ფშაველა,ახალი აშენებული,მწვანე კარკასი,6,1693.55
12/7/2023,ვაჟა-ფშაველა,ახალი აშენებული,თეთრი კარკასი,2,1727.825
12/7/2023,ვაჟა-ფშაველა,ახალი აშენებული,გარემონტებული,1,1750
12/7/2023,ვაკე,ძველი აშენებული,ძველი რემონტით,12,1925
12/7/2023,ვაკე,ძველი აშენებული,სარემონტო,6,1590.66
12/7/2023,ვაჟა-ფშაველა,ახალი აშენებული,ახალი რემონტით,24,1828.43
12/7/2023,ვაკე,ძველი აშენებული,გარემონტებული,12,1986.665
12/7/2023,ვაკე,ძველი აშენებული,ახალი რემონტით,27,1850
12/7/2023,ვაკე,მშენებარე,თეთრი კარკასი,1,1987.95
12/7/2023,ვაკე,ახალი აშენებული,ძველი რემონტით,2,1623.34
12/7/2023,ვაკე,ახალი აშენებული,შავი კარკასი,9,2210.53
12/7/2023,ვაკე,ძველი აშენებული,თეთრი კარკასი,1,935.48
12/8/2023,ნავთლუღი,ახალი აშენებული,მწვანე კარკასი,2,970.875
12/8/2023,ნაძალადევი,ახალი აშენებული,თეთრი კარკასი,16,1230.77
12/8/2023,ნაძალადევი,ახალი აშენებული,გარემონტებული,2,1569.84
12/8/2023,ნაძალადევი,ახალი აშენებული,ახალი რემონტით,82,1436.13
12/8/2023,ნავთლუღი,ძველი აშენებული,ახალი რემონტით,1,1140
12/8/2023,ნავთლუღი,ახალი აშენებული,გარემონტებული,1,857.14
12/8/2023,მუხიანი,მშენებარე,თეთრი კარკასი,1,850.41
12/8/2023,მუხიანი,ძველი აშენებული,ძველი რემონტით,8,928.57
12/8/2023,მუხიანი,ძველი აშენებული,სარემონტო,2,871.43
12/8/2023,მუხიანი,ძველი აშენებული,გარემონტებული,3,964.29
12/8/2023,მუხიანი,ძველი აშენებული,ახალი რემონტით,3,1111.11
12/8/2023,მუხიანი,მშენებარე,მიმდინარე რემონტი,2,1025.51
12/8/2023,ნაძალადევი,ახალი აშენებული,მიმდინარე რემონტი,3,1301.2
12/8/2023,ნავთლუღი,ახალი აშენებული,ახალი რემონტით,12,1309.82
12/8/2023,ნაძალადევი,ახალი აშენებული,მწვანე კარკასი,5,1296.3
12/8/2023,ნუცუბიძის პლატო,ძველი აშენებული,ძველი რემონტით,7,944.44
12/8/2023,ნაძალადევი,ძველი აშენებული,ახალი რემონტით,5,1195.65
12/8/2023,მუხიანი,ახალი აშენებული,მწვანე კარკასი,5,1055.72
12/8/2023,ნუცუბიძის პლატო,ძველი აშენებული,სარემონტო,1,1081.08
12/8/2023,ნუცუბიძის პლატო,ძველი აშენებული,გარემონტებული,6,1040.54
12/8/2023,ნუცუბიძის პლატო,ძველი აშენებული,ახალი რემონტით,4,1000
12/8/2023,ნუცუბიძის პლატო,ახალი აშენებული,შავი კარკასი,1,1102.56
12/8/2023,ნუცუბიძის პლატო,ახალი აშენებული,მწვანე კარკასი,1,1700
12/8/2023,ნაძალადევი,ახალი აშენებული,შავი კარკასი,6,1157.44
12/8/2023,ნუცუბიძის პლატო,ახალი აშენებული,მიმდინარე რემონტი,2,1344.875
12/8/2023,ნუცუბიძის პლატო,ახალი აშენებული,გარემონტებული,1,1453.12
12/8/2023,ნუცუბიძის პლატო,ახალი აშენებული,ახალი რემონტით,43,1465.52
12/8/2023,ნაძალადევი,ძველი აშენებული,ძველი რემონტით,11,976.74
12/8/2023,ჩუღურეთი,ძველი აშენებული,ძველი რემონტით,12,1029.24
12/8/2023,ნაძალადევი,ძველი აშენებული,სარემონტო,3,958.33
12/8/2023,ნაძალადევი,ძველი აშენებული,გარემონტებული,6,1036.39
12/8/2023,ნუცუბიძის პლატო,ახალი აშენებული,თეთრი კარკასი,6,1261.905
12/8/2023,მუხიანი,ახალი აშენებული,ახალი რემონტით,14,1247.475
12/8/2023,თემქა,ძველი აშენებული,გარემონტებული,2,915.98
12/8/2023,მთაწმინდა,ძველი აშენებული,მიმდინარე რემონტი,1,2333.33
12/8/2023,ორთაჭალა,ახალი აშენებული,ახალი რემონტით,59,1730.77
12/8/2023,თემქა,ძველი აშენებული,სარემონტო,2,755
12/8/2023,თემქა,ძველი აშენებული,ძველი რემონტით,17,1078.95
12/8/2023,ისანი,ახალი აშენებული,ახალი რემონტით,100,1325.915
12/8/2023,ისანი,ახალი აშენებული,გარემონტებული,7,1509.43
12/8/2023,ისანი,ახალი აშენებული,თეთრი კარკასი,54,1327.09
12/8/2023,ისანი,ახალი აშენებული,მწვანე კარკასი,5,1100
12/8/2023,ისანი,ახალი აშენებული,სარემონტო,1,1250
12/8/2023,ისანი,ახალი აშენებული,შავი კარკასი,4,1097.37
12/8/2023,ისანი,ახალი აშენებული,ძველი რემონტით,1,1308.41
12/8/2023,ისანი,მშენებარე,თეთრი კარკასი,6,871.735
12/8/2023,ისანი,ძველი აშენებული,ახალი რემონტით,10,1047.065
12/8/2023,ისანი,ძველი აშენებული,გარემონტებული,1,914.29
12/8/2023,ისანი,ძველი აშენებული,ძველი რემონტით,3,885.71
12/8/2023,ლილოს დასახლება,ძველი აშენებული,ახალი რემონტით,2,836.7
12/8/2023,ლილოს დასახლება,ძველი აშენებული,გარემონტებული,2,910.475
12/8/2023,ლილოს დასახლება,ძველი აშენებული,ძველი რემონტით,1,575.34
12/8/2023,მთაწმინდა,ძველი აშენებული,გარემონტებული,1,2666.67
12/8/2023,მთაწმინდა,ძველი აშენებული,ახალი რემონტით,17,2000
12/8/2023,მთაწმინდა,ახალი აშენებული,მწვანე კარკასი,1,3000
12/8/2023,მთაწმინდა,ახალი აშენებული,თეთრი კარკასი,14,2352.94
12/8/2023,მთაწმინდა,ახალი აშენებული,ახალი რემონტით,18,2520.425
12/8/2023,ლისის ტბის დასახლება,ძველი აშენებული,ძველი რემონტით,1,1060.98
12/8/2023,მთაწმინდა,ძველი აშენებული,ძველი რემონტით,6,1659.09
12/8/2023,ლისის ტბის დასახლება,ძველი აშენებული,ახალი რემონტით,1,1454.55
12/8/2023,ლისის ტბის დასახლება,ახალი აშენებული,შავი კარკასი,1,1000
12/8/2023,ლისის ტბის დასახლება,ახალი აშენებული,მწვანე კარკასი,2,1242.29
12/8/2023,ლისის ტბის დასახლება,ახალი აშენებული,მიმდინარე რემონტი,2,1497.22
12/8/2023,ლისის ტბის დასახლება,ახალი აშენებული,თეთრი კარკასი,2,1144.055
12/8/2023,ლისის ტბის დასახლება,ახალი აშენებული,გარემონტებული,1,1666.67
12/8/2023,ლისის ტბის დასახლება,ახალი აშენებული,ახალი რემონტით,40,1684.78
12/8/2023,ლისის ტბის დასახლება,მშენებარე,თეთრი კარკასი,1,1282.05
12/8/2023,ორთაჭალა,ახალი აშენებული,გარემონტებული,1,1925.93
12/8/2023,ჩუღურეთი,ძველი აშენებული,სარემონტო,6,1014.86
12/8/2023,ორთაჭალა,ახალი აშენებული,მიმდინარე რემონტი,1,1721.31
12/8/2023,სამგორი,ძველი აშენებული,ძველი რემონტით,10,867.62
12/8/2023,სანზონა,ახალი აშენებული,ახალი რემონტით,21,1224.49
12/8/2023,სანზონა,ახალი აშენებული,გარემონტებული,1,1054.05
12/8/2023,სანზონა,ახალი აშენებული,თეთრი კარკასი,1,1169.06
12/8/2023,სანზონა,ახალი აშენებული,მწვანე კარკასი,2,1276.395
12/8/2023,სანზონა,მშენებარე,თეთრი კარკასი,2,931.54
12/8/2023,სანზონა,ძველი აშენებული,ახალი რემონტით,3,909.09
12/8/2023,სანზონა,ძველი აშენებული,გარემონტებული,1,1129.03
12/8/2023,სანზონა,ძველი აშენებული,მიმდინარე რემონტი,1,1416.67
12/8/2023,სანზონა,ძველი აშენებული,ძველი რემონტით,7,938.46
12/8/2023,სოლოლაკი,ახალი აშენებული,ახალი რემონტით,4,2622.98
12/8/2023,სოლოლაკი,ძველი აშენებული,ახალი რემონტით,14,2711.835
12/8/2023,სოლოლაკი,ძველი აშენებული,გარემონტებული,5,2267.72
12/8/2023,სოლოლაკი,ძველი აშენებული,მიმდინარე რემონტი,1,1333.33
12/8/2023,სოლოლაკი,ძველი აშენებული,სარემონტო,3,1333.33
12/8/2023,სოლოლაკი,ძველი აშენებული,ძველი რემონტით,10,1621.71
12/8/2023,სოფელი დიღომი,ახალი აშენებული,ახალი რემონტით,5,1332.68
12/8/2023,თემქა,ძველი აშენებული,ახალი რემონტით,6,921.79
12/8/2023,ჩუღურეთი,ძველი აშენებული,მწვანე კარკასი,1,1031.75
12/8/2023,ჩუღურეთი,ძველი აშენებული,მიმდინარე რემონტი,1,1617.65
12/8/2023,ჩუღურეთი,ძველი აშენებული,გარემონტებული,3,2156.86
12/8/2023,ჩუღურეთი,ძველი აშენებული,ახალი რემონტით,29,1400
12/8/2023,ჩუღურეთი,ახალი აშენებული,შავი კარკასი,1,1039.34
12/8/2023,სამგორი,ძველი აშენებული,სარემონტო,3,748.66
12/8/2023,ჩუღურეთი,ახალი აშენებული,მწვანე კარკასი,3,1948.84
12/8/2023,ჩუღურეთი,ახალი აშენებული,ახალი რემონტით,11,1774.19
12/8/2023,ფონიჭალა,ძველი აშენებული,გარემონტებული,2,666.99
12/8/2023,ფონიჭალა,ძველი აშენებული,ახალი რემონტით,1,411.76
12/8/2023,ფონიჭალა,ახალი აშენებული,თეთრი კარკასი,1,1037.74
12/8/2023,ფონიჭალა,ახალი აშენებული,ახალი რემონტით,1,1176.47
12/8/2023,სოფელი დიღომი,ახალი აშენებული,შავი კარკასი,1,500
12/8/2023,ჩუღურეთი,ახალი აშენებული,გარემონტებული,1,1904.76
12/8/2023,ორთაჭალა,ახალი აშენებული,თეთრი კარკასი,30,1192.745
12/8/2023,სამგორი,ძველი აშენებული,გარემონტებული,5,957.63
12/8/2023,სამგორი,მშენებარე,მწვანე კარკასი,1,852.46
12/8/2023,ორთაჭალა,ახალი აშენებული,მწვანე კარკასი,3,1078.43
12/8/2023,ორთაჭალა,ახალი აშენებული,შავი კარკასი,1,1111.11
12/8/2023,ორთაჭალა,მშენებარე,თეთრი კარკასი,1,1224.81
12/8/2023,ორთაჭალა,მშენებარე,მიმდინარე რემონტი,2,1300
12/8/2023,ორთაჭალა,მშენებარე,მწვანე კარკასი,1,1299.74
12/8/2023,ორთაჭალა,ძველი აშენებული,ახალი რემონტით,6,2021.665
12/8/2023,ორთაჭალა,ძველი აშენებული,გარემონტებული,1,1111.11
12/8/2023,ორთაჭალა,ძველი აშენებული,სარემონტო,1,1033.33
12/8/2023,ორთაჭალა,ძველი აშენებული,ძველი რემონტით,2,1033.33
12/8/2023,საბურთალო,ახალი აშენებული,ახალი რემონტით,473,1750
12/8/2023,საბურთალო,ახალი აშენებული,გარემონტებული,38,1602.56
12/8/2023,საბურთალო,ახალი აშენებული,თეთრი კარკასი,54,1500.4
12/8/2023,საბურთალო,ახალი აშენებული,მიმდინარე რემონტი,7,1574.47
12/8/2023,საბურთალო,ახალი აშენებული,მწვანე კარკასი,58,1552.785
12/8/2023,საბურთალო,ახალი აშენებული,სარემონტო,4,1233.195
12/8/2023,საბურთალო,ახალი აშენებული,შავი კარკასი,22,1268.285
12/8/2023,საბურთალო,ახალი აშენებული,ძველი რემონტით,5,1670.38
12/8/2023,სამგორი,მშენებარე,თეთრი კარკასი,1,852.46
12/8/2023,სამგორი,ახალი აშენებული,მწვანე კარკასი,10,897.62
12/8/2023,სამგორი,ახალი აშენებული,გარემონტებული,2,1131.54
12/8/2023,სამგორი,ახალი აშენებული,ახალი რემონტით,34,1112.5
12/8/2023,საბურთალო,ძველი აშენებული,ძველი რემონტით,39,1219.3
12/8/2023,საბურთალო,ძველი აშენებული,შავი კარკასი,1,1050
12/8/2023,სამგორი,ძველი აშენებული,ახალი რემონტით,14,970.8
12/8/2023,საბურთალო,ძველი აშენებული,სარემონტო,10,1212.825
12/8/2023,საბურთალო,ძველი აშენებული,თეთრი კარკასი,1,1455.7
12/8/2023,საბურთალო,ძველი აშენებული,გარემონტებული,36,1358.13
12/8/2023,საბურთალო,ძველი აშენებული,ახალი რემონტით,70,1422.32
12/8/2023,საბურთალო,მშენებარე,მწვანე კარკასი,2,1581.81
12/8/2023,საბურთალო,მშენებარე,თეთრი კარკასი,18,1337.855
12/8/2023,საბურთალო,მშენებარე,ახალი რემონტით,1,1634.62
12/8/2023,საბურთალო,ძველი აშენებული,მწვანე კარკასი,1,3592.59
12/8/2023,თემქა,ახალი აშენებული,მიმდინარე რემონტი,7,1263.62
12/8/2023,ვაზისუბანი,ძველი აშენებული,ახალი რემონტით,9,1079.55
12/8/2023,ზაჰესი,ძველი აშენებული,სარემონტო,1,862.9
12/8/2023,დიდი დიღომი,ახალი აშენებული,მწვანე კარკასი,50,881.58
12/8/2023,დიდი დიღომი,ახალი აშენებული,სარემონტო,1,833.33
12/8/2023,დიდი დიღომი,ახალი აშენებული,შავი კარკასი,22,750.26
12/8/2023,დიდი დიღომი,მშენებარე,ახალი რემონტით,3,849.8
12/8/2023,დიდი დიღომი,მშენებარე,თეთრი კარკასი,50,603.005
12/8/2023,დიდი დიღომი,მშენებარე,მწვანე კარკასი,1,859.61
12/8/2023,დიდი დიღომი,მშენებარე,შავი კარკასი,12,550.675
12/8/2023,დიდი დიღომი,ძველი აშენებული,ახალი რემონტით,3,1140.35
12/8/2023,დიდი დიღომი,ძველი აშენებული,სარემონტო,1,791.67
12/8/2023,დიდი დიღომი,ძველი აშენებული,შავი კარკასი,1,600
12/8/2023,დიდი დიღომი,ძველი აშენებული,ძველი რემონტით,12,826.665
12/8/2023,დიდუბე,ახალი აშენებული,ახალი რემონტით,46,1316.3
12/8/2023,დიდუბე,ახალი აშენებული,გარემონტებული,3,978.26
12/8/2023,დიდუბე,ახალი აშენებული,თეთრი კარკასი,26,1260.74
12/8/2023,დიდი დიღომი,ახალი აშენებული,მიმდინარე რემონტი,4,1197.2
12/8/2023,დიდუბე,ახალი აშენებული,მიმდინარე რემონტი,3,1600.92
12/8/2023,დიდუბე,ახალი აშენებული,სარემონტო,1,1411.76
12/8/2023,დიდუბე,ახალი აშენებული,შავი კარკასი,13,1194.5
12/8/2023,დიდუბე,ახალი აშენებული,ძველი რემონტით,1,1025
12/8/2023,დიდუბე,მშენებარე,თეთრი კარკასი,1,1096.15
12/8/2023,დიდუბე,მშენებარე,შავი კარკასი,8,900
12/8/2023,დიდუბე,ძველი აშენებული,ახალი რემონტით,18,1253.61
12/8/2023,დიდუბე,ძველი აშენებული,გარემონტებული,6,1000
12/8/2023,დიდუბე,ძველი აშენებული,ძველი რემონტით,16,1091.27
12/8/2023,დიღმის მასივი,ახალი აშენებული,ახალი რემონტით,87,1341.46
12/8/2023,დიღმის მასივი,ახალი აშენებული,გარემონტებული,9,1115.7
12/8/2023,დიღმის მასივი,ახალი აშენებული,თეთრი კარკასი,5,966.67
12/8/2023,დიღმის მასივი,ახალი აშენებული,მიმდინარე რემონტი,3,1333.33
12/8/2023,დიღმის მასივი,ახალი აშენებული,მწვანე კარკასი,5,1200.34
12/8/2023,დიღმის მასივი,ახალი აშენებული,შავი კარკასი,8,979.87
12/8/2023,დიდუბე,ახალი აშენებული,მწვანე კარკასი,15,1262.3
12/8/2023,დიდი დიღომი,ახალი აშენებული,თეთრი კარკასი,16,927.54
12/8/2023,დიდი დიღომი,ახალი აშენებული,გარემონტებული,7,1293.1
12/8/2023,დიდი დიღომი,ახალი აშენებული,ახალი რემონტით,239,1200
12/8/2023,თემქა,ახალი აშენებული,ახალი რემონტით,9,1275.27
12/8/2023,აეროპორტის დასახლება,ძველი აშენებული,გარემონტებული,1,827.59
12/8/2023,ავაჭალა,ახალი აშენებული,ახალი რემონტით,8,1271.43
12/8/2023,ავაჭალა,ახალი აშენებული,მწვანე კარკასი,1,812.9
12/8/2023,ავაჭალა,ძველი აშენებული,ახალი რემონტით,1,962.26
12/8/2023,ავაჭალა,ძველი აშენებული,სარემონტო,1,800
12/8/2023,ავაჭალა,ძველი აშენებული,ძველი რემონტით,2,873.075
12/8/2023,ავლაბარი,ახალი აშენებული,ახალი რემონტით,12,1932.925
12/8/2023,ავლაბარი,ახალი აშენებული,გარემონტებული,1,2083.33
12/8/2023,ავლაბარი,ახალი აშენებული,თეთრი კარკასი,13,2078.43
12/8/2023,ავლაბარი,ძველი აშენებული,ახალი რემონტით,3,862.07
12/8/2023,ავლაბარი,ძველი აშენებული,ძველი რემონტით,3,1093.33
12/8/2023,აფრიკის დასახლება,ძველი აშენებული,ახალი რემონტით,2,835.895
12/8/2023,აფრიკის დასახლება,ძველი აშენებული,ძველი რემონტით,7,930.77
12/8/2023,ბაგები,ახალი აშენებული,ახალი რემონტით,31,1648.65
12/8/2023,ბაგები,ახალი აშენებული,გარემონტებული,1,1866.67
12/8/2023,ბაგები,ახალი აშენებული,თეთრი კარკასი,1,1654.93
12/8/2023,გლდანი,ძველი აშენებული,ძველი რემონტით,28,931.665
12/8/2023,გლდანი,ძველი აშენებული,სარემონტო,2,898.65
12/8/2023,გლდანი,ძველი აშენებული,მიმდინარე რემონტი,1,693.55
12/8/2023,გლდანი,ძველი აშენებული,გარემონტებული,10,981.82
12/8/2023,გლდანი,ძველი აშენებული,ახალი რემონტით,35,1000
12/8/2023,გლდანი,მშენებარე,თეთრი კარკასი,1,889.47
12/8/2023,დიღმის მასივი,ახალი აშენებული,ძველი რემონტით,2,1458.335
12/8/2023,გლდანი,ახალი აშენებული,მწვანე კარკასი,33,934.67
12/8/2023,გლდანი,ახალი აშენებული,თეთრი კარკასი,11,853.49
12/8/2023,გლდანი,ახალი აშენებული,ახალი რემონტით,82,1252.145
12/8/2023,ბაგები,ძველი აშენებული,ახალი რემონტით,5,1763.16
12/8/2023,ბაგები,ახალი აშენებული,ძველი რემონტით,1,1333.33
12/8/2023,ბაგები,ახალი აშენებული,შავი კარკასი,3,1154.47
12/8/2023,ბაგები,ახალი აშენებული,მიმდინარე რემონტი,1,1154.47
12/8/2023,გლდანი,ახალი აშენებული,მიმდინარე რემონტი,3,1102.94
12/8/2023,დიღმის მასივი,მშენებარე,თეთრი კარკასი,3,973.62
12/8/2023,აფრიკის დასახლება,ძველი აშენებული,სარემონტო,1,883.72
12/8/2023,დიღმის მასივი,ძველი აშენებული,ახალი რემონტით,10,1164.86
12/8/2023,ვაჟა-ფშაველა,ძველი აშენებული,სარემონტო,1,1250
12/8/2023,ვაჟა-ფშაველა,ძველი აშენებული,ძველი რემონტით,5,1232.88
12/8/2023,ვარკეთილი,ახალი აშენებული,ახალი რემონტით,75,1200
12/8/2023,ვარკეთილი,ახალი აშენებული,გარემონტებული,12,1088.835
12/8/2023,ვარკეთილი,ახალი აშენებული,თეთრი კარკასი,27,950.29
12/8/2023,ვარკეთილი,ახალი აშენებული,მიმდინარე რემონტი,1,733.7
12/8/2023,ვარკეთილი,ახალი აშენებული,მწვანე კარკასი,6,965.45
12/8/2023,ვარკეთილი,ახალი აშენებული,ძველი რემონტით,2,1161.905
12/8/2023,ვარკეთილი,მშენებარე,თეთრი კარკასი,2,899.94
12/8/2023,ვარკეთილი,ძველი აშენებული,ახალი რემონტით,15,943.4
12/8/2023,ვარკეთილი,ძველი აშენებული,გარემონტებული,9,894.74
12/8/2023,ვარკეთილი,ძველი აშენებული,სარემონტო,8,818.03
12/8/2023,ვარკეთილი,ძველი აშენებული,ძველი რემონტით,27,894.74
12/8/2023,ვაშლიჯვარი,ახალი აშენებული,ახალი რემონტით,30,1290.16
12/8/2023,ვაშლიჯვარი,ახალი აშენებული,გარემონტებული,1,1296.88
12/8/2023,ვაშლიჯვარი,ახალი აშენებული,თეთრი კარკასი,2,1123.475
12/8/2023,ვაშლიჯვარი,ძველი აშენებული,ახალი რემონტით,4,1067.42
12/8/2023,დიღმის მასივი,მშენებარე,მწვანე კარკასი,1,1050
12/8/2023,ვეძისი,ახალი აშენებული,ახალი რემონტით,8,1870.37
12/8/2023,ვერა,ძველი აშენებული,ძველი რემონტით,4,2192.915
12/8/2023,ვერა,ძველი აშენებული,სარემონტო,2,1389.425
12/8/2023,ვერა,ძველი აშენებული,გარემონტებული,2,1940.335
12/8/2023,ვერა,ძველი აშენებული,ახალი რემონტით,25,1947.37
12/8/2023,ვაჟა-ფშაველა,ძველი აშენებული,გარემონტებული,3,1351.65
12/8/2023,ვერა,მშენებარე,მწვანე კარკასი,1,2703.98
12/8/2023,ვერა,ახალი აშენებული,მწვანე კარკასი,1,2800
12/8/2023,ვერა,ახალი აშენებული,თეთრი კარკასი,1,1968.5
12/8/2023,ვერა,ახალი აშენებული,გარემონტებული,1,3000
12/8/2023,ვერა,ახალი აშენებული,ახალი რემონტით,24,2211.525
12/8/2023,ვაშლიჯვარი,ძველი აშენებული,ძველი რემონტით,3,833.33
12/8/2023,ვაშლიჯვარი,ძველი აშენებული,გარემონტებული,1,1067.42
12/8/2023,ვერა,ახალი აშენებული,ძველი რემონტით,2,2118.18
12/8/2023,ვაჟა-ფშაველა,ძველი აშენებული,ახალი რემონტით,16,1451.58
12/8/2023,ვერა,ახალი აშენებული,შავი კარკასი,1,3175.56
12/8/2023,ვაჟა-ფშაველა,მშენებარე,თეთრი კარკასი,5,1132.72
12/8/2023,დიღმის მასივი,ძველი აშენებული,გარემონტებული,10,1003.97
12/8/2023,ვაჟა-ფშაველა,მშენებარე,მწვანე კარკასი,1,884.89
12/8/2023,დიღმის მასივი,ძველი აშენებული,მიმდინარე რემონტი,1,1075.76
12/8/2023,დიღმის მასივი,ძველი აშენებული,ძველი რემონტით,20,1064.195
12/8/2023,დიღომი,ახალი აშენებული,ახალი რემონტით,1,1173.08
12/8/2023,დიღომი,მშენებარე,მწვანე კარკასი,1,893.62
12/8/2023,ვაზისუბანი,ახალი აშენებული,ახალი რემონტით,46,1350.5
12/8/2023,ვაზისუბანი,ახალი აშენებული,თეთრი კარკასი,1,1065.45
12/8/2023,ვაზისუბანი,ახალი აშენებული,მიმდინარე რემონტი,2,1057.84
12/8/2023,ვაზისუბანი,ახალი აშენებული,მწვანე კარკასი,6,879.16
12/8/2023,ვაზისუბანი,ახალი აშენებული,შავი კარკასი,1,915.38
12/8/2023,ვაზისუბანი,ახალი აშენებული,ძველი რემონტით,1,1140.35
12/8/2023,ვაზისუბანი,ძველი აშენებული,გარემონტებული,4,840
12/8/2023,ვაზისუბანი,ძველი აშენებული,სარემონტო,1,829.79
12/8/2023,ვაზისუბანი,ძველი აშენებული,ძველი რემონტით,11,842.11
12/8/2023,დიღომი,ახალი აშენებული,თეთრი კარკასი,20,1575.065
12/8/2023,ვაკე,ახალი აშენებული,გარემონტებული,8,2122.88
12/8/2023,ვაკე,ახალი აშენებული,ახალი რემონტით,185,2150.94
12/8/2023,ვაჟა-ფშაველა,ახალი აშენებული,მწვანე კარკასი,7,1693.55
12/8/2023,ვაჟა-ფშაველა,ახალი აშენებული,გარემონტებული,4,1687.965
12/8/2023,ვაჟა-ფშაველა,ახალი აშენებული,ახალი რემონტით,31,1805.56
12/8/2023,ვაკე,ძველი აშენებული,სარემონტო,7,1666.67
12/8/2023,ვაკე,ძველი აშენებული,თეთრი კარკასი,1,935.48
12/8/2023,ვაკე,ძველი აშენებული,გარემონტებული,4,1445.425
12/8/2023,ვაკე,ძველი აშენებული,ძველი რემონტით,13,1753.52
12/8/2023,ვაკე,ძველი აშენებული,ახალი რემონტით,32,2053.085
12/8/2023,ვაკე,ახალი აშენებული,თეთრი კარკასი,9,1875
12/8/2023,ვაკე,ახალი აშენებული,მიმდინარე რემონტი,1,1202.25
12/8/2023,ვაკე,ახალი აშენებული,მწვანე კარკასი,18,2674.115
12/8/2023,ვაჟა-ფშაველა,ახალი აშენებული,თეთრი კარკასი,4,1136.64
12/8/2023,ვაკე,ახალი აშენებული,შავი კარკასი,4,1326.11
12/8/2023,ვაკე,მშენებარე,მწვანე კარკასი,1,2142.86
12/9/2023,მთაწმინდა,ძველი აშენებული,ძველი რემონტით,1,2360
12/9/2023,მთაწმინდა,ძველი აშენებული,ახალი რემონტით,4,1765.995
12/9/2023,მთაწმინდა,ძველი აშენებული,გარემონტებული,2,2141.125
12/9/2023,მუხიანი,ახალი აშენებული,გარემონტებული,2,1269.075
12/9/2023,მუხიანი,ახალი აშენებული,მწვანე კარკასი,2,999.56
12/9/2023,მუხიანი,მშენებარე,მიმდინარე რემონტი,2,1099.47
12/9/2023,მუხიანი,ძველი აშენებული,ახალი რემონტით,13,988.89
12/9/2023,მუხიანი,ძველი აშენებული,გარემონტებული,4,1070.76
12/9/2023,მუხიანი,ძველი აშენებული,ძველი რემონტით,2,1014.285
12/9/2023,ნავთლუღი,ახალი აშენებული,ახალი რემონტით,7,1116.88
12/9/2023,მუხიანი,ახალი აშენებული,ახალი რემონტით,11,1215.08
12/9/2023,ნაძალადევი,ახალი აშენებული,შავი კარკასი,8,1164.12
12/9/2023,ნავთლუღი,ძველი აშენებული,ძველი რემონტით,1,1111.11
